text,YS_Class
"Test temp=1922.038889, Solidus temperature=3631.62255, W=0.9430560000595654, Nb=1.97958585719168e-06, Hf=1.0304003355419124e-06, Mo=1.9167916194984465e-06, Re=0.0469990833856374, Zr=2.0160939653038228e-06, Ta=0.0098997753296536, Ti=3.842232767687048e-06, C=1.5312310040036296e-05, Y=2.0686620271992893e-06, Al=6.816370107386236e-06, Si=6.548438015733241e-06, V=3.610340407936083e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=3656.93166, W=0.94715598912889, Nb=1.9785925342971136e-06, Hf=1.0298832979806748e-06, Mo=1.915829805696412e-06, Re=0.0271994803883593, Zr=2.015082323254524e-06, Ta=0.025599411908715, Ti=3.8403047998949314e-06, C=1.5304626580348903e-05, Y=2.067624007380512e-06, Al=6.812949767489936e-06, Si=6.545152119655006e-06, V=3.6085287998306033e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=1644.2611109999998, Solidus temperature=3645.15657, W=0.9803016596088217, Nb=1.977978753845039e-06, Hf=0.0040148870616541, Mo=1.915235494910408e-06, Re=9.868954751252834e-07, Zr=2.014457223281742e-06, Ta=0.0156383914200921, Ti=3.839113496493485e-06, C=1.529987892237563e-05, Y=2.0669826084183846e-06, Al=6.810836317997043e-06, Si=6.543121743841258e-06, V=3.6074093958099713e-06, Cr=0.0",0
"Test temp=296.15, Solidus temperature=2832.02771, W=4.2921601742969413e-07, Nb=0.3333302715837231, Hf=4.4208119583324e-07, Mo=0.3333220605694983, Re=4.237599695192715e-07, Zr=8.649815031600783e-07, Ta=4.360762482780953e-07, Ti=0.3333303316406833, C=6.569567283679543e-06, Y=8.875352144349891e-07, Al=2.924483760703012e-06, Si=2.8095306348213487e-06, V=1.5489742674297969e-06, Cr=0.0",1
"Test temp=2033.15, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=1644.2611109999998, Solidus temperature=2749.08206, W=0.0787945185011529, Nb=1.948949076647368e-06, Hf=0.0405781396191718, Mo=1.887126665092751e-06, Re=9.72411367540691e-07, Zr=1.984892172187686e-06, Ta=0.8805829413184412, Ti=3.782768995668194e-06, C=1.5075331239334732e-05, Y=2.036646671907973e-06, Al=6.710877519464305e-06, Si=6.447092040933914e-06, V=3.5544654852261803e-06, Cr=0.0",0
"Test temp=1473.15, Solidus temperature=1933.37331, W=0.2105697007199342, Nb=0.2105750144522421, Hf=6.779774176130432e-07, Mo=0.2105749564149656, Re=6.498799146635309e-07, Zr=1.3265389510408673e-06, Ta=0.210574978464229, Ti=2.5280921985867527e-06, C=1.00751135850264e-05, Y=1.3611274091609504e-06, Al=4.484999512805851e-06, Si=0.1576818707067623, V=2.375512877904108e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=3587.70906, W=0.9486396141753396, Nb=1.9797044458154075e-06, Hf=0.0036066172186517, Mo=1.916906446384738e-06, Re=0.0477086386737809, Zr=2.016214740974038e-06, Ta=1.0164649264230984e-06, Ti=3.8424629396163465e-06, C=1.5313227335826796e-05, Y=2.06878595199996e-06, Al=6.816778447315982e-06, Si=6.548830304983556e-06, V=3.610556688173997e-06, Cr=0.0",0
"Test temp=1644.2611109999998, Solidus temperature=2888.52962, W=0.9438327950273072, Nb=1.9460684610476983e-06, Hf=0.0026336806401764, Mo=1.8843374252018e-06, Re=0.0354405549850763, Zr=1.9819584314227905e-06, Ta=9.991947733685115e-07, Ti=3.7771779294318143e-06, C=0.0180636592405074, Y=2.0336364361637915e-06, Al=6.7009586053676415e-06, Si=6.437563011095143e-06, V=3.549211859645135e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=2889.55984, W=0.8289898467231654, Nb=1.7358652607396143e-06, Hf=0.0060537218641861, Mo=1.680802058812649e-06, Re=0.0333446587153454, Zr=1.7678786014982206e-06, Ta=8.91267460790774e-07, Ti=3.369188742621716e-06, C=0.1315856285007178, Y=1.8139746433229497e-06, Al=5.977159328942417e-06, Si=5.742214222394961e-06, V=3.1658462656787434e-06, Cr=0.0",0
"Test temp=293.15, Solidus temperature=2276.49053, W=4.741876251806479e-07, Nb=0.2499970147724793, Hf=4.884007676240143e-07, Mo=9.08542501440441e-07, Re=4.68159913500622e-07, Zr=9.5561094682551e-07, Ta=0.2499926624214085, Ti=0.2499969519411745, C=7.257901341537785e-06, Y=9.805277494474246e-07, Al=0.2499970223617664, Si=3.1039024768371694e-06, V=1.7112698490073974e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=2723.91178, W=0.646183391814821, Nb=1.705563790105472e-06, Hf=0.0023081974886785, Mo=1.6514617779862345e-06, Re=0.201085717080213, Zr=1.7370183021768308e-06, Ta=8.757093898960254e-07, Ti=3.310375782852053e-06, C=0.1503970057959106, Y=1.7823096860080547e-06, Al=5.872821324157202e-06, Si=5.641977447358217e-06, V=3.1105828763931025e-06, Cr=0.0",1
"Test temp=1473.15, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",0
"Test temp=2033.15, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=1473.15, Solidus temperature=1726.5223, W=0.1428502306426694, Nb=0.1428543250061373, Hf=0.1428542772271553, Mo=0.1428543313457073, Re=6.683865154188885e-07, Zr=0.1428542585414933, Ta=0.1428542934638661, Ti=0.1428543661914472, C=1.036202213609233e-05, Y=1.3998881724499e-06, Al=4.61271863983018e-06, Si=4.431405809994658e-06, V=2.443160250024145e-06, Cr=0.0",1
"Test temp=873.15, Solidus temperature=2210.88112, W=6.802119182071888e-07, Nb=0.249994712470545, Hf=0.2499946675514664, Mo=1.3032846174383492e-06, Re=6.715652958439243e-07, Zr=1.3708032868895205e-06, Ta=0.2499884592531312, Ti=0.2499947750938492, C=1.0411302892615904e-05, Y=1.4065459026960498e-06, Al=4.634656275285468e-06, Si=4.45248113949225e-06, V=2.454779679499222e-06, Cr=0.0",1
"Test temp=649.8166667, Solidus temperature=3605.45632, W=0.9357292735421866, Nb=1.980332831112265e-06, Hf=1.030789145239464e-06, Mo=1.917514898736758e-06, Re=0.0642245514115821, Zr=2.0168547151384715e-06, Ta=1.0167875663079995e-06, Ti=3.84368258996369e-06, C=1.5318087963849134e-05, Y=2.0694426129865685e-06, Al=6.818942186129261e-06, Si=6.55090899338776e-06, V=3.611702728301914e-06, Cr=0.0",0
"Test temp=644.2611111, Solidus temperature=3657.64734, W=0.975264661456859, Nb=1.9793256137451623e-06, Hf=1.030264875423504e-06, Mo=1.9165396312073084e-06, Re=0.0246891869820067, Zr=2.015828922370662e-06, Ta=1.0162704178371212e-06, Ti=3.841727654006754e-06, C=1.53102970289186e-05, Y=2.068390073480444e-06, Al=6.815474002959625e-06, Si=6.547577134618976e-06, V=3.609865779655905e-06, Cr=0.0",0
"Test temp=296.15, Solidus temperature=3076.06631, W=0.2499869952822147, Nb=0.2499937510547088, Hf=7.754361978249741e-07, Mo=0.2499937093440322, Re=7.432996984526879e-07, Zr=1.517227998660217e-06, Ta=0.2499937618719857, Ti=2.891503686251064e-06, C=1.152340412536672e-05, Y=1.5567885234748857e-06, Al=5.1297150599815535e-06, Si=4.928080573597751e-06, V=2.7169911947975552e-06, Cr=0.0",1
"Test temp=1644.2611109999998, Solidus temperature=2995.02721, W=0.94872336493484, Nb=1.964586285734677e-06, Hf=0.0075671871815725, Mo=1.9022678478921776e-06, Re=0.0357777897726282, Zr=2.0008177673118307e-06, Ta=1.0087026164951724e-06, Ti=3.813119685905832e-06, C=0.0079020691035494, Y=2.052987514379025e-06, Al=6.764721612256974e-06, Si=6.4988196758204215e-06, V=3.5829844037818767e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3121.39209, W=0.0492852845304701, Nb=1.9504810558933904e-06, Hf=1.0152509057181496e-06, Mo=1.8886100485839763e-06, Re=0.0243293933850006, Zr=1.9864524046482564e-06, Ta=0.9263408445468854, Ti=3.785742456423685e-06, C=1.50871812639774e-05, Y=2.038247586200824e-06, Al=6.716152631680221e-06, Si=6.452159803515428e-06, V=3.557259487090733e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=3645.15657, W=0.9803016596088217, Nb=1.977978753845039e-06, Hf=0.0040148870616541, Mo=1.915235494910408e-06, Re=9.868954751252834e-07, Zr=2.014457223281742e-06, Ta=0.0156383914200921, Ti=3.839113496493485e-06, C=1.529987892237563e-05, Y=2.0669826084183846e-06, Al=6.810836317997043e-06, Si=6.543121743841258e-06, V=3.6074093958099713e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=3207.18811, W=0.0690309121425971, Nb=1.951371890759442e-06, Hf=1.0157145969198006e-06, Mo=1.8894726253696217e-06, Re=0.0292086062936756, Zr=1.9873596685544945e-06, Ta=0.901715983712048, Ti=3.7874715023756497e-06, C=1.50940719677142e-05, Y=2.039178506298688e-06, Al=6.719220071331557e-06, Si=6.455106670852048e-06, V=3.5588841789938504e-06, Cr=0.0",1
"Test temp=297.03888888999995, Solidus temperature=3408.91319, W=0.7622878006680082, Nb=1.9847514867235847e-06, Hf=1.0330891132898554e-06, Mo=1.921793390631644e-06, Re=0.2376659212568029, Zr=2.0213548609039976e-06, Ta=1.019056293066856e-06, Ti=3.852258880462663e-06, C=1.5352266741412563e-05, Y=2.074060096507781e-06, Al=6.83415708166633e-06, Si=6.565525834722768e-06, V=3.619761409285284e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=2886.66972, W=0.939198617351564, Nb=1.9460439245256222e-06, Hf=0.0043556476794177, Mo=1.884313667000196e-06, Re=0.0383529937422997, Zr=1.981933442390914e-06, Ta=9.9918217526875e-07, Ti=3.7771303058196415e-06, C=0.0180634314893349, Y=2.0336107955625952e-06, Al=6.700874117991148e-06, Si=6.437481844676747e-06, V=3.5491671102866776e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=1273.15, Solidus temperature=3076.06631, W=0.2499869952822147, Nb=0.2499937510547088, Hf=7.754361978249741e-07, Mo=0.2499937093440322, Re=7.432996984526879e-07, Zr=1.517227998660217e-06, Ta=0.2499937618719857, Ti=2.891503686251064e-06, C=1.152340412536672e-05, Y=1.5567885234748857e-06, Al=5.1297150599815535e-06, Si=4.928080573597751e-06, V=2.7169911947975552e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1672.7787, W=6.439570420278501e-07, Nb=1.2742403977681618e-06, Hf=0.2777107693215676, Mo=1.233820350249088e-06, Re=6.357712793095856e-07, Zr=0.2777166872180798, Ta=0.1668298315032421, Ti=0.2777168094632819, C=9.856386862575972e-06, Y=1.3315778726191807e-06, Al=4.387631951105531e-06, Si=4.215166637816667e-06, V=2.32394143490867e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=2729.65142, W=0.1999907377949308, Nb=0.1999960028956584, Hf=6.774313435520744e-07, Mo=0.1999959721677921, Re=6.493564716181978e-07, Zr=1.3254704958191898e-06, Ta=0.1999959590876531, Ti=2.526055957352869e-06, C=1.00669986271426e-05, Y=1.360031094811081e-06, Al=4.481387088802078e-06, Si=4.3052365281234e-06, V=0.1999959360863581, Cr=0.0",1
"Test temp=422.0388889, Solidus temperature=2586.75043, W=9.842344499011473e-07, Nb=1.947569814579224e-06, Hf=1.0137355665293685e-06, Mo=1.885791154453642e-06, Re=9.717231966028503e-07, Zr=1.983487473360376e-06, Ta=0.9999536328908174, Ti=3.780091947893683e-06, C=1.5064662498528596e-05, Y=2.0352053466653424e-06, Al=6.706128263099704e-06, Si=6.442529464308164e-06, V=3.5519500067690773e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=2185.63973, W=4.071203248510254e-07, Nb=0.2999915138321834, Hf=4.193232143011515e-07, Mo=7.800416938052374e-07, Re=4.019451498633914e-07, Zr=0.0999993497649069, Ta=0.099999303925883, Ti=0.2999979381178345, C=6.231371286371871e-06, Y=8.418456211892977e-07, Al=0.1999986785792981, Si=2.664898275644461e-06, V=1.4692343280157149e-06, Cr=0.0",1
"Test temp=1073.15, Solidus temperature=1927.39096, W=6.231622295281196e-07, Nb=0.1666636490892775, Hf=0.1666636904362884, Mo=0.1666636224794406, Re=6.152408033878937e-07, Zr=0.1666636572213283, Ta=0.1666591980742634, Ti=0.1666635437248652, C=9.538102096116022e-06, Y=1.28857824627344e-06, Al=4.245945506535024e-06, Si=4.079049483770968e-06, V=2.2488961706359164e-06, Cr=0.0",1
"Test temp=297.03888888999995, Solidus temperature=3573.76462, W=0.9100096873476118, Nb=1.980988072283689e-06, Hf=1.0311302068410324e-06, Mo=1.918149355070932e-06, Re=0.0899441223280224, Zr=2.017522040461456e-06, Ta=1.0171239951474196e-06, Ti=3.844954365618398e-06, C=1.532315632495678e-05, Y=2.070127338291641e-06, Al=6.82119839861825e-06, Si=6.553076520590905e-06, V=3.612897747790228e-06, Cr=0.0",1
"Test temp=2477.5944440000003, Solidus temperature=3665.9769, W=0.9811915012615292, Nb=1.979174619501823e-06, Hf=1.0301862809445443e-06, Mo=1.916393426636704e-06, Re=0.0187623506980405, Zr=2.0156751434468096e-06, Ta=1.0161928909351783e-06, Ti=3.841434585116923e-06, C=1.5309129072166494e-05, Y=2.068232284892296e-06, Al=6.814954079742883e-06, Si=6.547077648102819e-06, V=3.6095903985118567e-06, Cr=0.0",0
"Test temp=1273.15, Solidus temperature=1927.39096, W=6.231622295281196e-07, Nb=0.1666636490892775, Hf=0.1666636904362884, Mo=0.1666636224794406, Re=6.152408033878937e-07, Zr=0.1666636572213283, Ta=0.1666591980742634, Ti=0.1666635437248652, C=9.538102096116022e-06, Y=1.28857824627344e-06, Al=4.245945506535024e-06, Si=4.079049483770968e-06, V=2.2488961706359164e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1723.04027, W=6.434114901834956e-07, Nb=0.199996131668207, Hf=0.1999961567155306, Mo=1.2327750740524634e-06, Re=6.352326623345731e-07, Zr=0.1999960948350532, Ta=0.1999909342642716, Ti=0.1999960751282355, C=9.848036662670376e-06, Y=1.3304497775493272e-06, Al=4.383914807651774e-06, Si=4.211595604683336e-06, V=2.321972622622692e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=2723.91178, W=0.646183391814821, Nb=1.705563790105472e-06, Hf=0.0023081974886785, Mo=1.6514617779862345e-06, Re=0.201085717080213, Zr=1.7370183021768308e-06, Ta=8.757093898960254e-07, Ti=3.310375782852053e-06, C=0.1503970057959106, Y=1.7823096860080547e-06, Al=5.872821324157202e-06, Si=5.641977447358217e-06, V=3.1105828763931025e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=3642.54159, W=0.9319794271082668, Nb=1.978956040125079e-06, Hf=1.0300725075195014e-06, Mo=1.916181780793704e-06, Re=0.0419637810573937, Zr=2.015452532964525e-06, Ta=0.0260116649711463, Ti=3.841010338378337e-06, C=1.5307438337120627e-05, Y=2.0680038700170552e-06, Al=6.814201438515267e-06, Si=6.54635459105787e-06, V=3.609191756566961e-06, Cr=0.0",0
"Test temp=1073.15, Solidus temperature=1818.01452, W=4.6166666485551286e-07, Nb=0.199998016244578, Hf=4.7550450819114493e-07, Mo=8.845523675564091e-07, Re=4.55798115361063e-07, Zr=0.1999979553865755, Ta=0.159995098999026, Ti=0.299997074802782, C=7.06625590434081e-06, Y=9.546368396122128e-07, Al=0.0999988650008086, Si=3.02194369575181e-06, V=0.0399996692081342, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=3657.64585, W=0.9647555594202156, Nb=1.979038690907112e-06, Hf=1.030115528332784e-06, Mo=1.9162618098188497e-06, Re=0.0253995158245095, Zr=2.015536708016735e-06, Ta=0.0097997960073653, Ti=3.841170757559877e-06, C=1.5308077649830877e-05, Y=2.06809023986744e-06, Al=6.814486032546869e-06, Si=6.54662799850879e-06, V=3.609342493882565e-06, Cr=0.0",0
"Test temp=1922.038889, Solidus temperature=2891.06655, W=0.9371504137565406, Nb=1.924269830870568e-06, Hf=0.0029046620985783, Mo=1.863230267112004e-06, Re=0.0301470731264832, Zr=1.9597577844580013e-06, Ta=9.880024243964436e-07, Ti=3.7348683671296872e-06, C=0.0297688692247767, Y=2.0108569248187464e-06, Al=6.625898697972592e-06, Si=6.365453494842418e-06, V=3.5094558293218054e-06, Cr=0.0",1
"Test temp=2199.816667, Solidus temperature=2886.59632, W=0.9396993819032629, Nb=1.9434184994125243e-06, Hf=0.0024277794064265, Mo=1.881771522724854e-06, Re=0.0383012513783867, Zr=1.979259598411051e-06, Ta=9.978341697368862e-07, Ti=3.772034545834285e-06, C=0.0195423171165668, Y=2.030867233207373e-06, Al=6.691833909305533e-06, Si=6.428796980842418e-06, V=3.544378897469641e-06, Cr=0.0",0
"Test temp=2755.372222, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=1073.15, Solidus temperature=1880.83407, W=4.803610780106294e-07, Nb=0.1999979590828648, Hf=4.947592614794897e-07, Mo=9.203708241946232e-07, Re=4.742548914996435e-07, Zr=0.2599972909705235, Ta=0.1599949208856055, Ti=0.2799971047159318, C=7.3523920224356114e-06, Y=9.93293248773552e-07, Al=0.0599993043133479, Si=3.1443122102677223e-06, V=0.0399995602881897, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1922.99794, W=5.788502774917269e-07, Nb=0.1739975286392574, Hf=0.1739975514250036, Mo=1.1090759251076508e-06, Re=5.714921298022046e-07, Zr=0.1739975427065575, Ta=0.1739934283880992, Ti=0.1739975712539309, C=8.859864708523778e-06, Y=1.1969497509340395e-06, Al=0.1299981833776071, Si=3.788995567608876e-06, V=2.088981184576016e-06, Cr=0.0",1
"Test temp=2477.5944440000003, Solidus temperature=3522.13317, W=0.9829545721506616, Nb=1.977717836424756e-06, Hf=0.0169993564391575, Mo=1.914982854024556e-06, Re=9.867652926241018e-07, Zr=2.0141914939451914e-06, Ta=1.0154449162026996e-06, Ti=3.838607074678926e-06, C=1.529786069799818e-05, Y=2.0667099503987208e-06, Al=6.809937892855411e-06, Si=6.542258633232669e-06, V=3.6069335383460655e-06, Cr=0.0",0
"Test temp=2477.5944440000003, Solidus temperature=3600.38926, W=0.9665478779829076, Nb=0.0292475031562937, Hf=0.004161146855431, Mo=1.8879830761089623e-06, Re=9.728526647905554e-07, Zr=1.9857929508972965e-06, Ta=1.001127927846709e-06, Ti=3.784485682258236e-06, C=1.5082172687757473e-05, Y=2.037570937712816e-06, Al=6.713923032806058e-06, Si=6.450017843821722e-06, V=3.556078563698654e-06, Cr=0.0",0
"Test temp=422.0388889, Solidus temperature=3573.76462, W=0.9100096873476118, Nb=1.980988072283689e-06, Hf=1.0311302068410324e-06, Mo=1.918149355070932e-06, Re=0.0899441223280224, Zr=2.017522040461456e-06, Ta=1.0171239951474196e-06, Ti=3.844954365618398e-06, C=1.532315632495678e-05, Y=2.070127338291641e-06, Al=6.82119839861825e-06, Si=6.553076520590905e-06, V=3.612897747790228e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=1943.23622, W=7.391686050587214e-07, Nb=0.2499938615924016, Hf=0.2499938956549031, Mo=1.4162455065554493e-06, Re=7.297725453607832e-07, Zr=0.2499939599431669, Ta=0.2499871742908398, Ti=2.8388818257671333e-06, C=1.1313692145033333e-05, Y=1.5284568603077902e-06, Al=5.036360466836059e-06, Si=4.838395483576769e-06, V=2.667545250021993e-06, Cr=0.0",1
"Test temp=1755.372222, Solidus temperature=2869.3432, W=0.0474968002872111, Nb=1.8797012142332737e-06, Hf=9.784090721946212e-07, Mo=0.0455018851735325, Re=9.378607425930172e-07, Zr=0.009571836101027, Ta=0.8872261671026315, Ti=3.648363910335261e-06, C=0.010177784090185, Y=1.964282837361297e-06, Al=6.472434181609059e-06, Si=6.218021231454592e-06, V=3.428172222961985e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2888.21244, W=0.8918397326528557, Nb=1.854712525408306e-06, Hf=0.0041512291708682, Mo=1.7958793817232282e-06, Re=0.0365530176293886, Zr=1.8889176825872988e-06, Ta=9.522887290878664e-07, Ti=3.5998626752531755e-06, C=0.0674280863690629, Y=1.9381697230985784e-06, Al=6.38638984515834e-06, Si=6.135359052761878e-06, V=3.3825982092467587e-06, Cr=0.0",0
"Test temp=2199.816667, Solidus temperature=2885.84023, W=0.9219667222916924, Nb=1.911139475289856e-06, Hf=0.0033822285343859, Mo=1.850516418179051e-06, Re=0.0376650903983687, Zr=1.946385274974568e-06, Ta=9.812607383091748e-07, Ti=3.709383297977312e-06, C=0.0369571747407126, Y=1.9971357376852025e-06, Al=6.58068653253174e-06, Si=6.322018490832634e-06, V=3.4855088743810053e-06, Cr=0.0",1
"Test temp=293.15, Solidus temperature=2210.88112, W=6.802119182071888e-07, Nb=0.249994712470545, Hf=0.2499946675514664, Mo=1.3032846174383492e-06, Re=6.715652958439243e-07, Zr=1.3708032868895205e-06, Ta=0.2499884592531312, Ti=0.2499947750938492, C=1.0411302892615904e-05, Y=1.4065459026960498e-06, Al=4.634656275285468e-06, Si=4.45248113949225e-06, V=2.454779679499222e-06, Cr=0.0",1
"Test temp=473.15, Solidus temperature=2873.69136, W=5.679722663123746e-07, Nb=0.249995698818963, Hf=5.84996478451829e-07, Mo=0.2499956788188357, Re=5.607523961981395e-07, Zr=1.144611302276451e-06, Ta=0.2499905220783794, Ti=0.2499957367077658, C=8.6933662008881e-06, Y=1.174456140274987e-06, Al=3.869906065731349e-06, Si=3.7177910821907017e-06, V=2.049724123531246e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=3189.9967, W=0.0985785191075857, Nb=1.9506383687254387e-06, Hf=1.0153327891051918e-06, Mo=1.8887623713119927e-06, Re=9.73254225283613e-07, Zr=1.9866126186901e-06, Ta=0.9013760265132827, Ti=3.786047789236545e-06, C=1.5088398095694424e-05, Y=2.0384119776975947e-06, Al=6.71669431189176e-06, Si=6.452680191820893e-06, V=3.5575463919866067e-06, Cr=0.0",0
"Test temp=1073.15, Solidus temperature=1738.7045, W=6.467223676896604e-07, Nb=1.279712330585555e-06, Hf=0.1999960983123249, Mo=0.1999961138698633, Re=6.385014530928869e-07, Zr=0.1999960116477315, Ta=0.1999908336491191, Ti=0.1999961679135286, C=9.89871285289045e-06, Y=1.337296028057402e-06, Al=4.4064736291012594e-06, Si=4.23326770312322e-06, V=2.3339210678143986e-06, Cr=0.0",1
"Test temp=298.15, Solidus temperature=3207.18811, W=0.0690309121425971, Nb=1.951371890759442e-06, Hf=1.0157145969198006e-06, Mo=1.8894726253696217e-06, Re=0.0292086062936756, Zr=1.9873596685544945e-06, Ta=0.901715983712048, Ti=3.7874715023756497e-06, C=1.50940719677142e-05, Y=2.039178506298688e-06, Al=6.719220071331557e-06, Si=6.455106670852048e-06, V=3.5588841789938504e-06, Cr=0.0",1
"Test temp=1922.038889, Solidus temperature=2489.84962, W=0.048182627867274, Nb=1.9068430622567931e-06, Hf=9.925367591595794e-07, Mo=0.0461589072804568, Re=9.514029340593713e-07, Zr=1.9420096262210965e-06, Ta=0.905615877361218, Ti=3.701044271468722e-06, C=1.4749636678244387e-05, Y=1.992645997337558e-06, Al=6.565892558700721e-06, Si=6.3078060259704585e-06, V=3.477673137665623e-06, Cr=0.0",0
"Test temp=466.4833333, Solidus temperature=3650.82516, W=0.9703249374307252, Nb=1.9794514598817563e-06, Hf=1.030330379983916e-06, Mo=1.916661485391654e-06, Re=0.0296289080738096, Zr=2.015957089398943e-06, Ta=1.016335032625578e-06, Ti=3.841971912242864e-06, C=1.531127046235361e-05, Y=2.0685215823630188e-06, Al=6.8159073329111865e-06, Si=6.547993431604535e-06, V=3.610095296042111e-06, Cr=0.0",0
"Test temp=2755.372222, Solidus temperature=3693.60864, W=0.999952875850675, Nb=1.9786966481623816e-06, Hf=1.0299374906095606e-06, Mo=1.915930616976556e-06, Re=9.872536623161348e-07, Zr=2.0151883572185004e-06, Ta=1.0159474800086109e-06, Ti=3.840506877366464e-06, C=1.530543191232208e-05, Y=2.067732806096567e-06, Al=6.813308266029616e-06, Si=6.545496526638319e-06, V=3.6087186812108106e-06, Cr=0.0",0
"Test temp=298.15, Solidus temperature=1943.23622, W=7.391686050587214e-07, Nb=0.2499938615924016, Hf=0.2499938956549031, Mo=1.4162455065554493e-06, Re=7.297725453607832e-07, Zr=0.2499939599431669, Ta=0.2499871742908398, Ti=2.8388818257671333e-06, C=1.1313692145033333e-05, Y=1.5284568603077902e-06, Al=5.036360466836059e-06, Si=4.838395483576769e-06, V=2.667545250021993e-06, Cr=0.0",1
"Test temp=1273.15, Solidus temperature=2046.36648, W=5.340286997067614e-07, Nb=0.2499963165419443, Hf=0.2499919041862568, Mo=0.1249981499019865, Re=5.272403086569841e-07, Zr=1.0762062193511688e-06, Ta=5.425641690529396e-07, Ti=0.2499963258226593, C=8.17382700475323e-06, Y=1.104267448700969e-06, Al=3.638629959324819e-06, Si=3.495605780708588e-06, V=0.1249982111775626, Cr=0.0",0
