text,YS_Class
"Test temp=298.15, YS=1745.0, Solidus temperature=1987.07688, W=5.370510649741388e-07, Nb=0.2352321318240966, Hf=5.531484552907484e-07, Mo=1.0289887210510232e-06, Re=5.302242546458817e-07, Zr=0.2352320728316105, Ta=0.2352277634110793, Ti=0.2352322030409898, C=8.22008723543799e-06, Y=1.110517112033074e-06, Al=0.0590583953517364, Si=3.515389356958063e-06, V=1.93813428707136e-06, Cr=0.0",1
"Test temp=1273.15, YS=579.0, Solidus temperature=2084.19151, W=4.640920544047807e-07, Nb=0.2222140105060141, Hf=4.780025955615154e-07, Mo=0.1111102678160239, Re=4.5819267418397213e-07, Zr=0.2222204528841785, Ta=0.1111102269573262, Ti=0.2222205287847646, C=7.103378842875273e-06, Y=9.596520733087291e-07, Al=0.1111103370773255, Si=3.037819632257745e-06, V=1.6748364944450968e-06, Cr=0.0",1
"Test temp=298.15, YS=2350.0, Solidus temperature=2084.19151, W=4.640920544047807e-07, Nb=0.2222140105060141, Hf=4.780025955615154e-07, Mo=0.1111102678160239, Re=4.5819267418397213e-07, Zr=0.2222204528841785, Ta=0.1111102269573262, Ti=0.2222205287847646, C=7.103378842875273e-06, Y=9.596520733087291e-07, Al=0.1111103370773255, Si=3.037819632257745e-06, V=1.6748364944450968e-06, Cr=0.0",1
"Test temp=1273.15, YS=935.0, Solidus temperature=2133.01787, W=4.252651714891791e-07, Nb=0.2222147388331004, Hf=4.3801192854821385e-07, Mo=0.1111102851049585, Re=4.198593453875026e-07, Zr=0.1111103531341769, Ta=0.1111103393501292, Ti=0.2222206986841421, C=6.509095756104463e-06, Y=8.793656337189363e-07, Al=0.2222205949099043, Si=2.7836694780783926e-06, V=1.5347162750718118e-06, Cr=0.0",1
"Test temp=1273.15, YS=535.0, Solidus temperature=2160.04705, W=4.13183746281705e-07, Nb=0.2499917964394564, Hf=4.255683787126935e-07, Mo=7.916591966277088e-07, Re=4.079314951448048e-07, Zr=0.1249991869247613, Ta=0.1249991430950457, Ti=0.2499982939587648, C=6.324177830024866e-06, Y=8.543835969897217e-07, Al=0.2499981669736755, Si=2.704587773635102e-06, V=1.491116278798792e-06, Cr=0.0",1
"Test temp=298.15, YS=1352.0, Solidus temperature=2160.04705, W=4.13183746281705e-07, Nb=0.2499917964394564, Hf=4.255683787126935e-07, Mo=7.916591966277088e-07, Re=4.079314951448048e-07, Zr=0.1249991869247613, Ta=0.1249991430950457, Ti=0.2499982939587648, C=6.324177830024866e-06, Y=8.543835969897217e-07, Al=0.2499981669736755, Si=2.704587773635102e-06, V=1.491116278798792e-06, Cr=0.0",1
"Test temp=298.15, YS=2310.0, Solidus temperature=1943.23622, W=7.391686050587214e-07, Nb=0.2499938615924016, Hf=0.2499938956549031, Mo=1.4162455065554493e-06, Re=7.297725453607832e-07, Zr=0.2499939599431669, Ta=0.2499871742908398, Ti=2.8388818257671333e-06, C=1.1313692145033333e-05, Y=1.5284568603077902e-06, Al=5.036360466836059e-06, Si=4.838395483576769e-06, V=2.667545250021993e-06, Cr=0.0",1
"Test temp=298.15, YS=2100.0, Solidus temperature=1943.23622, W=7.391686050587214e-07, Nb=0.2499938615924016, Hf=0.2499938956549031, Mo=1.4162455065554493e-06, Re=7.297725453607832e-07, Zr=0.2499939599431669, Ta=0.2499871742908398, Ti=2.8388818257671333e-06, C=1.1313692145033333e-05, Y=1.5284568603077902e-06, Al=5.036360466836059e-06, Si=4.838395483576769e-06, V=2.667545250021993e-06, Cr=0.0",1
"Test temp=298.15, YS=2020.0, Solidus temperature=1943.23622, W=7.391686050587214e-07, Nb=0.2499938615924016, Hf=0.2499938956549031, Mo=1.4162455065554493e-06, Re=7.297725453607832e-07, Zr=0.2499939599431669, Ta=0.2499871742908398, Ti=2.8388818257671333e-06, C=1.1313692145033333e-05, Y=1.5284568603077902e-06, Al=5.036360466836059e-06, Si=4.838395483576769e-06, V=2.667545250021993e-06, Cr=0.0",1
"Test temp=298.15, YS=1950.0, Solidus temperature=1943.23622, W=7.391686050587214e-07, Nb=0.2499938615924016, Hf=0.2499938956549031, Mo=1.4162455065554493e-06, Re=7.297725453607832e-07, Zr=0.2499939599431669, Ta=0.2499871742908398, Ti=2.8388818257671333e-06, C=1.1313692145033333e-05, Y=1.5284568603077902e-06, Al=5.036360466836059e-06, Si=4.838395483576769e-06, V=2.667545250021993e-06, Cr=0.0",1
"Test temp=298.15, YS=1315.0, Solidus temperature=1943.23622, W=7.391686050587214e-07, Nb=0.2499938615924016, Hf=0.2499938956549031, Mo=1.4162455065554493e-06, Re=7.297725453607832e-07, Zr=0.2499939599431669, Ta=0.2499871742908398, Ti=2.8388818257671333e-06, C=1.1313692145033333e-05, Y=1.5284568603077902e-06, Al=5.036360466836059e-06, Si=4.838395483576769e-06, V=2.667545250021993e-06, Cr=0.0",1
"Test temp=298.15, YS=400.0, Solidus temperature=1651.54727, W=6.240124407067797e-07, Nb=1.23477469576938e-06, Hf=0.2939885639696705, Mo=1.1956065356908224e-06, Re=6.160802069714587e-07, Zr=0.2939943154950182, Ta=0.1179976896645568, Ti=0.2939943306275092, C=9.5511154025089e-06, Y=1.2903363175711654e-06, Al=4.251738460861495e-06, Si=4.084614733564807e-06, V=2.2519644513713656e-06, Cr=0.0",1
"Test temp=298.15, YS=700.0, Solidus temperature=1662.40706, W=6.341646854315768e-07, Nb=1.2548636139922911e-06, Hf=0.2857028024563651, Mo=1.2150582154220022e-06, Re=6.261033998170913e-07, Zr=0.2857086334023432, Ta=0.1428543389779808, Ti=0.2857087165567136, C=9.706505350906764e-06, Y=1.3113291844095873e-06, Al=4.3209112634287125e-06, Si=4.151068550310341e-06, V=2.2886023334558484e-06, Cr=0.0",1
"Test temp=298.15, YS=800.0, Solidus temperature=1672.7787, W=6.439570420278501e-07, Nb=1.2742403977681618e-06, Hf=0.2777107693215676, Mo=1.233820350249088e-06, Re=6.357712793095856e-07, Zr=0.2777166872180798, Ta=0.1668298315032421, Ti=0.2777168094632819, C=9.856386862575972e-06, Y=1.3315778726191807e-06, Al=4.387631951105531e-06, Si=4.215166637816667e-06, V=2.32394143490867e-06, Cr=0.0",1
"Test temp=298.15, YS=1500.0, Solidus temperature=1707.65511, W=6.779242495256513e-07, Nb=1.3414535582249117e-06, Hf=0.2499947184278198, Mo=1.2989014490129834e-06, Re=6.693067072279547e-07, Zr=0.2499947463992236, Ta=0.2499885431832369, Ti=0.2499947232007423, C=1.0376287905486285e-05, Y=1.4018154489585978e-06, Al=4.619069135856028e-06, Si=4.437506686111899e-06, V=2.4465238368088054e-06, Cr=0.0",1
"Test temp=298.15, YS=1109.0, Solidus temperature=1707.65511, W=0.2352243107258513, Nb=0.2352300114593971, Hf=7.454798740132436e-07, Mo=0.2352301047955906, Re=7.145848583169476e-07, Zr=1.4586150871768815e-06, Ta=0.2352301060870849, Ti=0.0590576920914305, C=1.10782368422799e-05, Y=1.4966473264990309e-06, Al=4.93154607350692e-06, Si=4.737701045472712e-06, V=2.6120295380509773e-06, Cr=0.0",1
"Test temp=298.15, YS=1211.0, Solidus temperature=1707.65511, W=0.222211927160019, Nb=0.2222175298476515, Hf=7.190761089957558e-07, Mo=0.2222174917829098, Re=6.892753478368293e-07, Zr=1.4069531559091078e-06, Ta=0.2222175305903055, Ti=0.1111087295211439, C=1.0685862517246896e-05, Y=1.443638351071976e-06, Al=4.756878200856239e-06, Si=4.569898869333017e-06, V=2.519515418561536e-06, Cr=0.0",1
"Test temp=298.15, YS=1304.0, Solidus temperature=1707.65511, W=0.210569162242893, Nb=0.2105745861820155, Hf=6.954514019337207e-07, Mo=0.2105745066348731, Re=6.666297224655883e-07, Zr=1.3607287636055182e-06, Ta=0.2105745352262106, Ti=0.1576812988174984, C=1.0334786506631409e-05, Y=1.396208694153982e-06, Al=4.600594529880218e-06, Si=4.419758264269812e-06, V=2.4367386262899564e-06, Cr=0.0",1
"Test temp=298.15, YS=1455.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=873.15, YS=689.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=1073.15, YS=674.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=1273.15, YS=620.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=1473.15, YS=586.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=298.15, YS=1343.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=296.15, YS=1343.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=1273.15, YS=620.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=1473.15, YS=586.0, Solidus temperature=1707.65511, W=0.1999907975199391, Nb=0.1999959854182949, Hf=6.739865601594976e-07, Mo=0.1999960429080592, Re=6.460544508147853e-07, Zr=1.3187303902796273e-06, Ta=0.1999960256660079, Ti=0.1999960373211092, C=1.001580727024134e-05, Y=1.3531152463293328e-06, Al=4.458598937698428e-06, Si=4.283344114324784e-06, V=2.361529619718083e-06, Cr=0.0",1
"Test temp=873.15, YS=973.0, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=1073.15, YS=791.3, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=1273.15, YS=752.8, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=1473.15, YS=659.0, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=298.15, YS=1515.0, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=296.15, YS=1515.0, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=1273.15, YS=753.0, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=1473.15, YS=659.0, Solidus temperature=2627.65883, W=0.1666597703337739, Nb=0.1666639660397899, Hf=6.092237022488326e-07, Mo=0.1666639767253997, Re=5.839755681279122e-07, Zr=1.1920145862316292e-06, Ta=0.1666639037802226, Ti=0.1666639296455479, C=9.05339593825611e-06, Y=1.2230954275156711e-06, Al=4.030175543892961e-06, Si=3.871760823713095e-06, V=0.1666638898336756, Cr=0.0",1
"Test temp=298.15, YS=1390.0, Solidus temperature=1761.85545, W=5.536194904920215e-07, Nb=0.1999967276475724, Hf=5.702134972942643e-07, Mo=0.1999967949129543, Re=5.465820679783964e-07, Zr=0.1999967776828906, Ta=0.1999922764206307, Ti=0.1999967405787955, C=8.473683051540527e-06, Y=1.1447773923994118e-06, Al=3.7721127446456334e-06, Si=3.623841737980568e-06, V=1.9979271739554834e-06, Cr=0.0",1
"Test temp=298.15, YS=1100.0, Solidus temperature=1761.85545, W=5.536194904920215e-07, Nb=0.1999967276475724, Hf=5.702134972942643e-07, Mo=0.1999967949129543, Re=5.465820679783964e-07, Zr=0.1999967776828906, Ta=0.1999922764206307, Ti=0.1999967405787955, C=8.473683051540527e-06, Y=1.1447773923994118e-06, Al=3.7721127446456334e-06, Si=3.623841737980568e-06, V=1.9979271739554834e-06, Cr=0.0",1
"Test temp=298.15, YS=1375.0, Solidus temperature=1761.85545, W=5.536194904920215e-07, Nb=0.1999967276475724, Hf=5.702134972942643e-07, Mo=0.1999967949129543, Re=5.465820679783964e-07, Zr=0.1999967776828906, Ta=0.1999922764206307, Ti=0.1999967405787955, C=8.473683051540527e-06, Y=1.1447773923994118e-06, Al=3.7721127446456334e-06, Si=3.623841737980568e-06, V=1.9979271739554834e-06, Cr=0.0",1
"Test temp=298.15, YS=1420.0, Solidus temperature=2455.54206, W=0.1999917481631634, Nb=0.1999965169425196, Hf=6.235567463173387e-07, Mo=1.1599650198038749e-06, Re=5.977146060576768e-07, Zr=1.2200587964809896e-06, Ta=0.1999965643168363, Ti=0.1999964569549454, C=9.266392777469138e-06, Y=1.2518708684544582e-06, Al=4.124992412411382e-06, Si=3.962850711227566e-06, V=0.1999965062205967, Cr=0.0",1
"Test temp=296.15, YS=1100.0, Solidus temperature=2832.02771, W=4.2921601742969413e-07, Nb=0.3333302715837231, Hf=4.4208119583324e-07, Mo=0.3333220605694983, Re=4.237599695192715e-07, Zr=8.649815031600783e-07, Ta=4.360762482780953e-07, Ti=0.3333303316406833, C=6.569567283679543e-06, Y=8.875352144349891e-07, Al=2.924483760703012e-06, Si=2.8095306348213487e-06, V=1.5489742674297969e-06, Cr=0.0",1
"Test temp=1273.15, YS=504.0, Solidus temperature=2832.02771, W=4.2921601742969413e-07, Nb=0.3333302715837231, Hf=4.4208119583324e-07, Mo=0.3333220605694983, Re=4.237599695192715e-07, Zr=8.649815031600783e-07, Ta=4.360762482780953e-07, Ti=0.3333303316406833, C=6.569567283679543e-06, Y=8.875352144349891e-07, Al=2.924483760703012e-06, Si=2.8095306348213487e-06, V=1.5489742674297969e-06, Cr=0.0",1
"Test temp=1473.15, YS=324.0, Solidus temperature=2832.02771, W=4.2921601742969413e-07, Nb=0.3333302715837231, Hf=4.4208119583324e-07, Mo=0.3333220605694983, Re=4.237599695192715e-07, Zr=8.649815031600783e-07, Ta=4.360762482780953e-07, Ti=0.3333303316406833, C=6.569567283679543e-06, Y=8.875352144349891e-07, Al=2.924483760703012e-06, Si=2.8095306348213487e-06, V=1.5489742674297969e-06, Cr=0.0",0
"Test temp=296.15, YS=882.0, Solidus temperature=1920.4609, W=4.719353159776061e-07, Nb=0.3029885393447492, Hf=4.860809484527039e-07, Mo=9.04227081702169e-07, Re=4.659362348854937e-07, Zr=0.302996975090924, Ta=0.0909990906775758, Ti=0.3029968595543678, C=7.223427565508544e-06, Y=9.75870412231851e-07, Al=3.215553734326389e-06, Si=3.0891594769302e-06, V=1.7031416132097234e-06, Cr=0.0",1
"Test temp=1273.15, YS=274.0, Solidus temperature=1920.4609, W=4.719353159776061e-07, Nb=0.3029885393447492, Hf=4.860809484527039e-07, Mo=9.04227081702169e-07, Re=4.659362348854937e-07, Zr=0.302996975090924, Ta=0.0909990906775758, Ti=0.3029968595543678, C=7.223427565508544e-06, Y=9.75870412231851e-07, Al=3.215553734326389e-06, Si=3.0891594769302e-06, V=1.7031416132097234e-06, Cr=0.0",0
"Test temp=1473.15, YS=102.0, Solidus temperature=1920.4609, W=4.719353159776061e-07, Nb=0.3029885393447492, Hf=4.860809484527039e-07, Mo=9.04227081702169e-07, Re=4.659362348854937e-07, Zr=0.302996975090924, Ta=0.0909990906775758, Ti=0.3029968595543678, C=7.223427565508544e-06, Y=9.75870412231851e-07, Al=3.215553734326389e-06, Si=3.0891594769302e-06, V=1.7031416132097234e-06, Cr=0.0",0
"Test temp=296.15, YS=975.0, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",1
"Test temp=1273.15, YS=141.0, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",0
"Test temp=1473.15, YS=61.0, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",0
"Test temp=298.15, YS=1223.0, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",1
"Test temp=1073.15, YS=462.0, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",1
"Test temp=1273.15, YS=218.0, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",0
"Test temp=298.15, YS=956.0, Solidus temperature=1927.62551, W=4.206472662688185e-07, Nb=0.3333221723626231, Hf=4.332556077699569e-07, Mo=8.059592853659156e-07, Re=4.153001414063897e-07, Zr=0.3333304286841155, Ta=4.273705413451632e-07, Ti=0.333330450596406, C=6.438414239518742e-06, Y=8.698167041973009e-07, Al=2.866100166890391e-06, Si=2.7534419337686563e-06, V=1.5180509688733078e-06, Cr=0.0",1
"Test temp=296.15, YS=1244.0, Solidus temperature=1926.85585, W=4.745384689395525e-07, Nb=0.3029884697339449, Hf=4.887621274572655e-07, Mo=9.092147173511966e-07, Re=0.0909990557187975, Zr=0.3029969223380298, Ta=4.821230960531139e-07, Ti=0.3029969010208114, C=7.263271345420642e-06, Y=9.81253226079581e-07, Al=3.233290440913964e-06, Si=3.106199004107006e-06, V=1.7125359899069975e-06, Cr=0.0",1
"Test temp=1273.15, YS=323.0, Solidus temperature=1926.85585, W=4.745384689395525e-07, Nb=0.3029884697339449, Hf=4.887621274572655e-07, Mo=9.092147173511966e-07, Re=0.0909990557187975, Zr=0.3029969223380298, Ta=4.821230960531139e-07, Ti=0.3029969010208114, C=7.263271345420642e-06, Y=9.81253226079581e-07, Al=3.233290440913964e-06, Si=3.106199004107006e-06, V=1.7125359899069975e-06, Cr=0.0",0
"Test temp=1473.15, YS=89.0, Solidus temperature=1926.85585, W=4.745384689395525e-07, Nb=0.3029884697339449, Hf=4.887621274572655e-07, Mo=9.092147173511966e-07, Re=0.0909990557187975, Zr=0.3029969223380298, Ta=4.821230960531139e-07, Ti=0.3029969010208114, C=7.263271345420642e-06, Y=9.81253226079581e-07, Al=3.233290440913964e-06, Si=3.106199004107006e-06, V=1.7125359899069975e-06, Cr=0.0",0
"Test temp=298.15, YS=896.0, Solidus temperature=2909.91549, W=0.2857008772951879, Nb=0.2857074575823612, Hf=7.45601874736467e-07, Mo=0.2857073459775182, Re=0.1428537387312692, Zr=1.4588537952919408e-06, Ta=7.354740968598915e-07, Ti=2.7802552619072016e-06, C=1.10800498394565e-05, Y=1.4968922587401392e-06, Al=4.932353140482906e-06, Si=4.738476388944901e-06, V=2.6124570069925702e-06, Cr=0.0",1
"Test temp=298.15, YS=1074.0, Solidus temperature=2648.40192, W=0.2565046204686217, Nb=0.2565095900064306, Hf=7.246491031094833e-07, Mo=0.2565095308757543, Re=0.128254778135729, Zr=1.4178573447120458e-06, Ta=0.0511015477201475, Ti=2.702125021706221e-06, C=0.0511016952311923, Y=1.4548268580077877e-06, Al=4.793745027443085e-06, Si=4.605316565986423e-06, V=2.539042203586696e-06, Cr=0.0",1
"Test temp=298.15, YS=1144.0, Solidus temperature=2699.78099, W=0.2327593319183365, Nb=0.232764089989453, Hf=7.073533431530749e-07, Mo=0.2327640838616255, Re=0.1158825954071481, Zr=1.384016248129794e-06, Ta=0.0929058776301178, Ti=2.637631316343041e-06, C=0.0929062189211786, Y=1.420103381491683e-06, Al=4.679329011565735e-06, Si=4.4953979177651225e-06, V=2.4784409218297924e-06, Cr=0.0",1
"Test temp=298.15, YS=1202.0, Solidus temperature=2719.43425, W=0.222214677767199, Nb=0.2222194320911591, Hf=7.000358978958934e-07, Mo=0.2222194282812422, Re=0.1111097341318279, Zr=1.3696988447715295e-06, Ta=0.1111097398033413, Ti=2.610345486774563e-06, C=0.1111093698144473, Y=1.4054126631198958e-06, Al=4.630922180363321e-06, Si=4.448893821204465e-06, V=2.452801888743716e-06, Cr=0.0",1
"Test temp=298.15, YS=1241.0, Solidus temperature=2736.84455, W=0.2127797412242602, Nb=0.2127844568211921, Hf=6.930119053655225e-07, Mo=0.2127844414150658, Re=0.105892753874086, Zr=1.3559556146265468e-06, Ta=0.1278704445530962, Ti=2.584153905377235e-06, C=0.1278707207774204, Y=1.391311089075602e-06, Al=4.584456616381004e-06, Si=4.404254686179421e-06, V=2.4281910620749708e-06, Cr=0.0",1
"Test temp=298.15, YS=1550.0, Solidus temperature=1685.69169, W=0.1666582464533518, Nb=0.1666631015121418, Hf=0.1666631484965269, Mo=1.34663699197084e-06, Re=6.939042000547891e-07, Zr=0.1666631602759349, Ta=0.166663125677539, Ti=0.1666630402396944, C=1.075762379315645e-05, Y=1.4533331538880971e-06, Al=4.788823179419161e-06, Si=4.60058818178783e-06, V=2.536435310691717e-06, Cr=0.0",1
"Test temp=1073.15, YS=577.0, Solidus temperature=1685.69169, W=0.1666582464533518, Nb=0.1666631015121418, Hf=0.1666631484965269, Mo=1.34663699197084e-06, Re=6.939042000547891e-07, Zr=0.1666631602759349, Ta=0.166663125677539, Ti=0.1666630402396944, C=1.075762379315645e-05, Y=1.4533331538880971e-06, Al=4.788823179419161e-06, Si=4.60058818178783e-06, V=2.536435310691717e-06, Cr=0.0",1
"Test temp=1273.15, YS=409.0, Solidus temperature=1685.69169, W=0.1666582464533518, Nb=0.1666631015121418, Hf=0.1666631484965269, Mo=1.34663699197084e-06, Re=6.939042000547891e-07, Zr=0.1666631602759349, Ta=0.166663125677539, Ti=0.1666630402396944, C=1.075762379315645e-05, Y=1.4533331538880971e-06, Al=4.788823179419161e-06, Si=4.60058818178783e-06, V=2.536435310691717e-06, Cr=0.0",1
